,DIST_CODE,SCHL_CODE,SCHNAME,latitude,longitude
1892,100062,4020,Scott Co. Central Elem. ,,
1893,100062,1050,Scott Co. Central High ,,
1894,100061,4020,Scott Co. Elem. ,37.092264,-89.546113
1895,100061,3000,Scott Co. Middle ,37.092264,-89.546113
1896,100061,1050,Thomas W. Kelly High ,37.092264,-89.546113
1897,48915,6945,Scuola Vita Nuova Charter ,39.10743075,-94.55656516627367
1898,80125,7500,Early Childhood Center ,38.691972023456394,-93.22285911195115
1899,80125,4020,Heber Hunt Elem. ,,
1900,80125,4040,Horace Mann Elem. ,,
1901,80125,4030,Parkview Elem. ,,
1902,80125,3000,Sedalia Middle School ,38.691620785423645,-93.22287860837386
1903,80125,4050,Skyline Elem. ,38.68358202040816,-93.25204810204082
1904,80125,2000,Smith Cotton Junior High Schl ,38.711327600000004,-93.27067103337012
1905,80125,1050,Smith-Cotton High School ,38.6725112,-93.25769855370547
1906,80125,5020,Washington Elem. ,38.6940548,-93.2137903
1907,35098,4010,Senath-Hornersville Elem School ,36.1342336,-90.1598183
1908,35098,1050,Senath-Hornersville High Schoo ,36.1342336,-90.1598183
1909,35098,3000,Senath-Hornersville Middle School ,36.042844,-90.117306
1910,73106,7500,Seneca Early Childhood School ,,
1911,73106,4020,Seneca Elem. ,36.83677465,-94.60280274498061
1912,73106,1050,Seneca High ,36.837288599999994,-94.6064302670834
1913,73106,4040,Seneca Intermediate School ,,
1914,73106,3000,Seneca Junior High ,36.8400611,-94.60979496370334
1915,112103,4020,Seymour Elem. ,,
1916,112103,1050,Seymour High ,37.1494952147651,-92.76195450335571
1917,112103,3000,Seymour Middle ,37.14950395302013,-92.76238767114094
1918,42113,4020,Shawnee Elem. ,,
1919,102085,4040,South Shelby Elementary ,39.69559243646015,-92.03938349423797
1920,102085,1050,South Shelby High ,,
1921,102085,3000,South Shelby Middle School ,,
1922,108144,4020,Sheldon Elem. ,,
1923,108144,1050,Sheldon High ,,
1924,5127,4020,Shell Knob Elem. ,36.630619292929296,-93.6293154949495
1925,19144,4020,Sherwood Elem. ,,
1926,19144,1050,Sherwood High ,,
1927,19144,3000,Sherwood Middle ,,
1928,100063,3050,5th and 6th Grade Center ,,
1929,100063,2050,7th and 8th Grade Center ,,
1930,100063,4040,Lee Hunter Elem. ,36.8769403,-89.5749333
1931,100063,1100,Sikeston Career & Tech. Center ,36.879421,-89.573728
1932,100063,4020,Sikeston Kindergarten Center ,36.891932,-89.591625
1933,100063,1050,Sikeston Sr. High ,36.879421,-89.573728
1934,100063,4070,Southeast Elem. ,36.876849,-89.54787078494623
1935,100063,4050,Wing Elem. ,,
1936,57001,4020,Silex Elem. ,,
1937,57001,1050,Silex High ,,
1938,34121,4020,Skyline Elem. ,,
1939,97130,4020,Alexander Elem. ,,
1940,97130,1050,Slater High ,,
1941,80119,4020,Smithton Elem. ,,
1942,80119,1050,Smithton High ,,
1943,24087,4030,Eagle Heights Elementary ,,
1944,24087,1050,Smithville High ,39.37201486760886,-94.57923258933734
1945,24087,4040,Smithville Horizon Elem. ,39.37287044887733,-94.57923198395025
1946,24087,4020,Smithville Maple Elementary,,
1947,24087,3000,Smithville Middle ,39.37252822740716,-94.57923736720933
1948,14130,4010,South Callaway Early Chd Pk-02 ,,
1949,14130,4020,South Callaway Elem. ,,
1950,14130,1050,South Callaway High ,,
1951,14130,3000,South Callaway Middle ,,
1952,41002,1100,North Central Career Center ,40.289145,-94.017151
1953,41002,4030,South Harrison Early Child Center ,40.261629412032924,-94.0280831343438
1954,41002,4020,South Harrison Elem. ,40.2625810978792,-94.02844497063096
1955,41002,1050,South Harrison High ,40.279678,-94.019166
1956,41002,3000,South Harrison Middle ,40.279678,-94.019166
1957,44084,4020,South Holt Elem. ,39.983435,-95.138156
1958,44084,1050,South Holt High ,39.983435,-95.138156
1959,47060,4020,South Iron Elem. ,37.360666928615814,-90.69894405841092
1960,47060,1050,South Iron High ,37.360666928615814,-90.69894405841092
1961,74202,4020,South Nodaway Elem. ,40.177210915585974,-94.8213193312917
1962,74202,1050,South Nodaway High ,40.177210915585974,-94.8213193312917
1963,78005,4020,Central Elementary ,36.081147040816326,-89.82426420408163
1964,78005,4040,East Elementary ,,
1965,78005,1050,South Pemiscot High ,36.081147040816326,-89.82426420408163
1966,10087,4020,Southern Boone Elem. ,38.7665407566608,-92.26241922994727
1967,10087,1050,Southern Boone High,,
1968,10087,3000,Southern Boone Middle ,,
1969,10087,4010,Southern Boone Primary ,38.76548266479995,-92.26223021727282
1970,90076,4020,Ellington Elementary ,,
1971,90076,1050,Ellington High School ,,
1972,35099,4020,Southland Elem. ,,
1973,35099,1050,Southland High ,,
1974,59113,4020,Southwest Livingston Co R-1 El ,,
1975,59113,1050,Southwest Livingston Co R-1 Hs ,,
1976,5121,4020,Southwest Elem. ,,
1977,5121,1050,Southwest High ,,
1978,5121,3000,Southwest Middle ,,
1979,22090,7500,Ashley N Parent ,37.004817928571434,-93.08464478571429
1980,22090,4020,Sparta Elem. ,,
1981,22090,1050,Sparta High ,,
1982,22090,3000,Sparta Middle ,37.00493840816326,-93.08292330612245
1983,96119,4029,Ackerman ,38.7786898,-90.2961434
1984,96119,9990,External Sites ,38.6317723,-90.4410932
1985,96119,1059,Hiram Neuwoehner ,38.6310504,-90.4418291
1986,96119,1015,Juvenile Detention Center ,38.64439482546023,-90.34293134123307
1987,96119,4069,Litzsinger ,38.62555,-90.404322
1988,96119,1100,North Technical ,38.77991085,-90.2933958042286
1989,96119,1089,Northview ,38.7801971,-90.2969931
1990,96119,1150,South Technical ,38.5422605,-90.4133073
1991,96119,4269,Southview ,38.54413,-90.381681
1992,96119,1069,Southview High ,38.54413,-90.381681
1993,40101,4020,Spickard Elem. ,40.244625,-93.59375
1994,22094,4020,Highlandville Elem. ,36.932961061979846,-93.28221962211627
1995,22094,1050,Spokane High ,36.861076796139926,-93.29731890990693
1996,22094,3000,Spokane Middle ,36.862615312945195,-93.29706945252666
1997,36134,4020,Spring Bluff Elem. ,,
1998,39141,7520,Adah Fulbright Early Childhood ,37.1604087,-93.3424527
1999,39141,4040,Bingham Elem. ,,
2000,39141,4060,Bissett Elem. ,,
2001,39141,4080,Bowerman Elem. ,37.236561550000005,-93.29852488850341
2002,39141,4100,Boyd Elem. ,37.22428815,-93.28606039056399
2003,39141,4120,Campbell Elem. ,37.212591227974706,-93.29855946203024
2004,39141,3000,Carver Middle ,37.15822421138081,-93.22757527409256
2005,39141,1050,Central High ,37.680884092019845,-90.6263196068823
2006,39141,3020,Cherokee Middle ,,
2007,39141,4140,Cowden Elem. ,37.16160972298313,-93.28622776033828
2008,39141,4150,David Harrison Elementary ,,
2009,39141,4160,Delaware Elem. ,37.187594724155545,-93.26693051286853
2010,39141,4240,Field Elem. ,37.162748239100246,-93.25784036001873
2011,39141,4260,Fremont Elem. ,37.24876465,-93.26864094941064
2012,39141,1075,Glendale High ,37.162532827344535,-93.22649515092328
2013,39141,4270,Gray Elem. ,,
2014,39141,4280,Hickory Hills Elem. ,,
2015,39141,3040,Hickory Hills Middle ,,
2016,39141,1080,Hillcrest High ,37.2294419,-93.2936102
2017,39141,4300,Holland Elem. ,37.170775,-93.286351
2018,39141,4320,Horace Mann Elem. ,,
2019,39141,3060,Jarrett Middle ,,
2020,39141,4330,Jeffries Elem. ,37.14129266267126,-93.33222805312111
2021,39141,1015,Juvenile Justice Center ,37.22017112092354,-93.29096398015717
2022,39141,1085,Kickapoo High ,,
2023,39141,4360,Mark Twain Elem. ,37.17247764974861,-93.30613069146953
2024,39141,4380,Mcbride Elem. ,37.1547965,-93.3414399
2025,39141,4400,Mcgregor Elem. ,,
2026,39141,1095,Parkview High ,37.19149297178648,-93.29532211884705
2027,39141,4460,Pershing Elem. ,37.175025250000004,-93.24190314318759
2028,39141,3080,Pershing Middle ,37.175025250000004,-93.24190314318759
2029,39141,1026,Phelps Gifted Center ,37.19786344444445,-93.28691044444444
2030,39141,3100,Pipkin Middle ,37.2216538,-93.29305345173869
2031,39141,4500,Pittman Elem. ,37.19033559569768,-93.33592746893304
2032,39141,4510,Pleasant View Elem. ,,
2033,39141,3120,Pleasant View Middle ,,
2034,39141,3140,Reed Middle ,37.234032850000006,-93.294513907152
2035,39141,4560,Robberson Elem. ,37.24072,-93.303666
2036,39141,4580,Rountree Elem. ,37.680923257436355,-90.62188950833037
2037,39141,4600,Sequiota Elem. ,,
2038,39141,7500,Shady Dell Early Childhood Center ,,
2039,39141,4640,Sherwood Elem. ,37.16837985,-93.33963151363312
2040,39141,1020,Study Alternative High ,37.2112192,-93.32449720083497
2041,39141,4680,Sunshine Elem. ,37.18225249933953,-93.29017923380485
2042,39141,4710,Truman Elem. ,,
2043,39141,4340,Walt Disney Elem. ,,
2044,39141,4720,Watkins Elem. ,37.243513500000006,-93.29903590569238
2045,39141,4740,Weaver Elem. ,37.225451210784456,-93.29926326559026
2046,39141,4760,Weller Elem. ,37.2275396303887,-93.26808693175627
2047,39141,4780,Westport Elem. ,37.20779513809246,-93.3393843267575
2048,39141,3160,Westport Middle School ,37.2082298,-93.34020878607198
2049,39141,4800,Wilder Elem. ,,
2050,39141,4820,Williams Elem. ,37.24221675,-93.32100939801671
2051,39141,4830,Wilson's Creek 5-6 Inter. Center ,37.124303718788745,-93.36357918935282
2052,39141,4840,York Elem. ,37.219032,-93.319728
2053,92090,4040,Blackhurst Elementary ,38.792218,-90.49701
2054,92090,4045,Coverdell Elem. ,38.805019,-90.491764
2055,92090,4140,George M. Null Elem. ,38.79600413789728,-90.51420640748516
2056,92090,3000,Hardin Middle ,38.79172888386623,-90.49660124606213
2057,92090,4060,Harris Elem. ,38.78906024192111,-90.56154927294725
2058,92090,3010,Jefferson Intermediate School ,38.798271,-90.53352470059366
2059,92090,1100,Lewis & Clark Career Center ,38.7944389,-90.5346202
2060,92090,4080,Lincoln Elem. ,38.77915680708207,-90.49071573162036
2061,92090,4120,Monroe Elem. ,38.79984585,-90.53353709999999
2062,92090,1050,St. Charles High ,38.78951927304721,-90.48866826202193
2063,92090,1075,St. Charles West High ,38.8016445,-90.5321087
2064,92090,7500,St.Charles Early Childhood Center ,38.773223,-90.501958
2065,36136,4040,Edgar Murray Elem. ,38.33573055,-90.98122130296133
2066,36136,1010,Franklin Co. Specl. Ed. Coop. ,,
2067,36136,4020,St. Clair Elem. ,38.341828477977444,-90.98198316086179
2068,36136,1050,St. Clair High ,38.3358334,-90.97954227379137
2069,36136,2050,St. Clair Jr. High ,38.3361266,-90.97776246346866
2070,66104,4020,St. Elizabeth Elem. ,,
2071,66104,1050,St. Elizabeth High ,,
2072,81094,4020,Lucy Wortham James Elem. ,37.99498041262146,-91.61270345964806
2073,81094,1050,St. James High ,37.995511,-91.612844
2074,81094,3000,St. James Middle ,38.005928499999996,-91.62663431695631
2075,11082,6000,Alt. Resource Center ,39.776841,-94.8120735510204
2076,11082,1050,Benton High ,,
2077,11082,3010,Bode Middle ,39.773685900000004,-94.82633699474468
2078,11082,4030,Buchanan Co. Academy ,,
2079,11082,4070,Carden Park Elem ,39.7503188,-94.84242735209371
2080,11082,1075,Central High ,39.76508955,-94.82877698928093
2081,11082,4140,Coleman Elem. ,39.7851011,-94.81284556309109
2082,11082,4040,Edison Elem. ,39.7709149,-94.83371170652649
2083,11082,4060,Ellison Elem. ,,
2084,11082,4100,Field Elem. ,,
2085,11082,1100,Hillyard Technical Center ,39.767872999999994,-94.80859758237786
2086,11082,4180,Hosea Elem. ,,
2087,11082,4220,Hyde Elem. ,,
2088,11082,1080,Lafayette High ,,
2089,11082,4260,Lindbergh Elem. ,39.789499649999996,-94.84974176213728
2090,11082,4280,Mark Twain Elem. ,39.759961000000004,-94.8166940313987
2091,11082,4080,Oak Grove Elem ,39.80797305,-94.77832027930529
2092,11082,4390,Parkway Elem. ,39.7507644,-94.8206242117284
2093,11082,4400,Pershing Elem. ,39.813423650000004,-94.82878915800777
2094,11082,4420,Pickett Elem. ,39.74169585,-94.79776524835252
2095,11082,3000,Robidoux Middle ,39.80302317055227,-94.84227655127408
2096,11082,4460,Skaith Elem. ,39.743082650000005,-94.78564229550251
2097,11082,3020,Spring Garden Middle ,39.7148765,-94.83483780457519
2098,11082,3050,Truman Middle ,39.7594348,-94.8136627713132
2099,115115,3250,Acad Of Entre Stdy@louverture ,,
2100,115115,4000,Adams Elem. ,38.6247333,-90.256973967
2101,115115,4250,Ames Visual/Perf. Arts ,38.6527653,-90.19533102632127
2102,115115,4060,Ashland Elem. and Br. ,,
2103,115115,1250,Beaumont Cte High School ,38.662378149999995,-90.2221340328213
2104,115115,4180,Bryan Hill Elem. ,,
2105,115115,4200,Buder Elem. ,38.58899065,-90.2831317837133
2106,115115,3050,Busch Ms Character & Athletics ,38.5778227,-90.29657892974974
2107,115115,1500,Carnahan School Of The Future ,38.58179895,-90.2288134730505
2108,115115,3070,Carr Lane Vpa Middle ,38.639093897959185,-90.21271820408163
2109,115115,1860,Central Visual/Perf. Arts High ,38.604652,-90.2697241
2110,115115,4360,Clay Elem. ,38.66281031842555,-90.19944741525563
2111,115115,1440,Cleveland Njrotc Academy ,,
2112,115115,4400,Cole Elem. ,38.645167099999995,-90.23820169140615
2113,115115,1510,Collegiate School Of Med/Bio ,38.61996769387755,-90.23645820408163
2114,115115,4420,Columbia Elem. Comm. Ed. Center ,38.6533883,-90.21907231085626
2115,115115,1222,Community Access Job Training ,38.587569099999996,-90.30499749839424
2116,115115,3390,Compton-Drew Ilc Middle ,38.62909095739716,-90.26890341154854
2117,115115,4470,Dewey School-Internat'L. Studies ,38.60537371073145,-90.20475510407303
2118,115115,4480,Dunbar and Br. ,,
2119,115115,5610,"Earl Nance, Sr. Elem. ",38.7214055,-90.24114783948363
2120,115115,1024,Educ Therap Support At Madison ,38.55143546378927,-90.48011777007379
2121,115115,5520,Elias Michael Elem. ,,
2122,115115,3140,Fanning Middle Community Ed. ,38.59563565,-90.24529820162178
2123,115115,4580,Farragut Elem. ,38.66268985,-90.22778821161253
2124,115115,4630,Ford-Ford Br. Elem. Comm. Ed. ,38.66718155,-90.2786869068133
2125,115115,4660,Froebel Elem. ,38.5882357,-90.23399017643766
2126,115115,4730,Gateway Elem. ,,
2127,115115,1220,Gateway High ,38.62083434615384,-90.26897705769231
2128,115115,3230,Gateway Middle ,38.640776,-90.212706
2129,115115,4990,George Washington Carver Elem ,,
2130,115115,1015,Griscom Juvenile Detention Center ,38.6439334,-90.2350845
2131,115115,4780,Hamilton Elem. Community Ed. ,,
2132,115115,4880,Henry Elem. ,,
2133,115115,4900,Herzog Elem. ,38.7101552,-90.2524379
2134,115115,4890,Hickey Elem. ,38.6692523,-90.2451687451796
2135,115115,4920,Hodgen Elem. ,,
2136,115115,4960,Humboldt Acad Of Higher Lrning ,38.60172166945725,-90.207643706864
2137,115115,5020,Jefferson Elem. ,38.640902749999995,-90.2039031944806
2138,115115,5030,Kennard/Classical Jr. Acad. ,38.598111450000005,-90.27636534517814
2139,115115,5060,Laclede Elem. ,38.6773343,-90.276617973676
2140,115115,5100,Lexington Elem. ,38.67439145,-90.25519554872585
2141,115115,3260,Long Middle Community Ed. Center ,38.5801698,-90.26716651360779
2142,115115,5180,Lyon At Blow Elem. ,38.55484635,-90.25679798577887
2143,115115,5240,Mallinckrodt A.B.I Elem. ,38.5959125,-90.29377838666844
2144,115115,5260,Mann Elem. ,38.60225905,-90.25444479876904
2145,115115,5340,Mason Elem. ,38.61068745,-90.29008496262367
2146,115115,1570,Mckinley Class. Leadership Ac. ,38.60989025,-90.21924822767929
2147,115115,5500,Meramec Elem. ,38.57984105,-90.23234858407814
2148,115115,1560,Metro High ,38.64067197846007,-90.2431383793373
2149,115115,1100,Miller Career Academy ,,
2150,115115,5560,Monroe Elem. ,38.5880718,-90.22504449497157
2151,115115,5590,Mullanphy Botanical Gardens ,38.61712705,-90.25468851863859
2152,115115,4970,Nahed Chapman New American Aca ,,
2153,115115,5600,Oak Hill Elem. ,38.589332,-90.264302
2154,115115,5620,Peabody Elem. ,38.6168227,-90.20505104818648
2155,115115,1680,Roosevelt High ,38.6000799,-90.23695328500135
2156,115115,5780,Shaw Visual/Perf. Arts Center ,38.6116978,-90.27705497830293
2157,115115,5800,Shenandoah Elem. ,38.60893895,-90.23710359916096
2158,115115,5860,Sigel Elem. Comm. Ed. Center ,38.6102274,-90.21627359901177
2159,115115,1730,Soldan International Studies ,38.65516697604701,-90.2728400369712
2160,115115,6340,St. Louis Children's Hospital ,38.5843585,-90.2769853
2161,115115,5930,Stix Early Childhood Center ,38.631797328344334,-90.25454299906205
2162,115115,1800,Sumner High ,38.659791285714284,-90.23860783673469
2163,115115,1540,Transportation and Law ,38.7009745,-90.25579331272826
2164,115115,1830,Vashon High ,38.6478312,-90.22084955474953
2165,115115,9990,Vicc ,38.632983,-90.194453
2166,115115,9995,Vo. Tech. Tuition ,38.632983,-90.194453
2167,115115,5960,Walbridge Elem. Community Ed. ,38.69362525,-90.2508149144881
2168,115115,6010,Washington Montessori ,,
2169,115115,6030,Wilkinson Early Childhood Center ,38.62191225,-90.30454967836738
2170,115115,5970,Woerner Elem. ,38.5694724,-90.2689550681981
2171,115115,6120,Woodward Elem. ,38.5656791,-90.24999203758865
2172,115115,2080,Yeatman-Liddell Middle School ,38.6755024,-90.22850879611039
2173,115912,6961,St. Louis Lang Immersion Marine ,38.631253900000004,-90.2068807496014
2174,38045,4020,Stanberry Elem. ,40.21900552040816,-94.5414641734694
2175,38045,1050,Stanberry High ,40.21900552040816,-94.5414641734694
2176,95059,4020,Bloomsdale Elem. ,,
2177,95059,4040,Ste. Genevieve Elem. ,37.98111675510204,-90.05280491836734
2178,95059,2050,Ste. Genevieve Middle ,,
2179,95059,1050,Ste. Genevieve Sr. High ,37.98112185714286,-90.0527682857143
2180,28103,4020,Steelville Elem. ,,
2181,28103,1050,Steelville High ,,
2182,28103,3000,Steelville Middle ,37.9670507,-91.3589438
2183,32058,4020,Stewartsville Elem. ,39.75295152040817,-94.5014028367347
2184,32058,1050,Stewartsville High ,39.75295152040817,-94.5014028367347
2185,20001,1010,Exceptional Pupil Coop. - Ecse ,37.691550059323575,-93.79638184832581
2186,20001,7500,Little Tiger Preschool ,37.691550059323575,-93.79638184832581
2187,20001,4020,Stockton Elem. ,37.691550059323575,-93.79638184832581
2188,20001,1050,Stockton High ,,
2189,20001,3000,Stockton Middle ,37.691550059323575,-93.79638184832581
2190,15001,4020,Stoutland Elementary ,37.818142451454726,-92.52001821749724
2191,15001,1050,Stoutland High ,37.818142451454726,-92.52001821749724
2192,39137,7500,Cogdill Early Childhood Center ,37.270607544657125,-93.12060378788243
2193,39137,4020,Strafford Elem. ,37.270618386064506,-93.12179641101636
2194,39137,1050,Strafford High ,37.270754,-93.119573
2195,39137,3000,Strafford Middle ,37.27075436222623,-93.1196016158725
2196,36135,4020,Strain-Japan Elem. ,,
2197,19140,4020,Strasburg Elem. ,,
2198,10090,4020,Sturgeon Elem. ,39.23289781877403,-92.28329220076894
2199,10090,1050,Sturgeon High ,39.23289781877403,-92.28329220076894
2200,10090,3000,Sturgeon Middle ,39.23289781877403,-92.28329220076894
2201,107151,4020,Success Elem. ,,
2202,36137,4020,Sullivan Elem. ,,
2203,36137,3000,Sullivan Middle ,38.2115644403553,-91.18601636353434
2204,36137,4040,Sullivan Primary ,38.211441,-91.185758
2205,36137,1050,Sullivan Sr. High ,38.21827254173488,-91.13624252305064
2206,107153,4020,Summersville Elem. ,,
2207,107153,1050,Summersville High ,,
2208,50009,4020,Sunrise Elem. ,,
2209,85043,4020,Swedeborg Elem. ,38.449138,-92.9476905
2210,97131,4020,Sweet Springs Elem. ,38.965167,-93.417347
2211,97131,1050,Sweet Springs High ,38.964924,-93.41045
2212,106002,4020,Taneyville Elem. ,36.736322684003085,-93.0355371463262
2213,3031,4020,Tarkio Elem. ,40.437423,-95.391498
2214,3031,1050,Tarkio High ,,
2215,75085,4020,Thayer Elem. ,36.52357994488942,-91.532640691931
2216,75085,1050,Thayer Sr. High ,36.5235391122449,-91.5296477755102
2217,115930,6905,The Arch Community School ,38.659046000000004,-90.2057558125
2218,115926,6905,The Biome ,38.647834523463956,-90.2540055378938
2219,115932,6930,The Soulard School ,38.602712600000004,-90.21114188197446
2220,77100,4020,Thornfield Elem. ,,
2221,17122,4020,Tina-Avalon Elem. ,,
2222,17122,1050,Tina-Avalon High ,,
2223,68073,4060,Tipton Elem. ,38.65404550194978,-92.7796139455075
2224,68073,1050,Tipton High ,38.652743,-92.777655
2225,68073,3000,Tipton Middle School ,38.652743,-92.777655
2226,40107,4060,Rissler Elem. ,40.0730551074578,-93.62419404596417
2227,40107,3000,Trenton Middle ,40.078625026835795,-93.59949521470556
2228,40107,1050,Trenton Sr. High ,40.07861363003703,-93.5994869787377
2229,31122,4020,Tri-County Elem. ,39.97512715,-93.80913857
2230,31122,1050,Tri-County High ,39.97512715,-93.80913857
2231,57003,4030,Boone Elem. ,38.975026846153845,-91.00555346153845
2232,57003,4090,Claude Brown Elementary ,38.60579458026952,-92.23072096970262
2233,57003,4050,Cuivre Park Elementary ,,
2234,57003,4020,Hawk Point Elem. ,38.97115755102041,-91.1357772244898
2235,57003,7500,Lincoln Co Early Childhood Center ,38.955221,-90.973651
2236,57003,4070,Lincoln Elem. ,38.97505468451608,-91.00664652564969
2237,57003,4080,Main Street Elem. ,38.98285283333334,-90.9829151875
2238,57003,1050,Troy Buchanan High ,,
2239,57003,3000,Troy Middle ,38.605768805620556,-92.23074698401442
2240,57003,3010,Troy South Middle School ,,
2241,57003,4040,Wm. R. Cappel Elem. ,38.93129449121964,-90.93265638680923
2242,12110,4040,Fisk Elementary ,,
2243,12110,4060,Qulin Elementary ,36.592858,-90.252488
2244,12110,3000,Qulin Middle ,36.593171346938774,-90.24906497959184
2245,12110,1050,Twin Rivers High ,,
2246,36131,4020,Beaufort Elem. ,,
2247,36131,4040,Central Elem. ,38.443630408163266,-91.03561453061225
2248,36131,4030,Prairie Dell Elementary ,38.4280264,-90.96954936117032
2249,36131,1050,Union High ,,
2250,36131,3000,Union Middle ,,
2251,32056,4020,Union Star Elem. ,,
2252,32056,1050,Union Star High ,,
2253,32056,7500,Union Star Preschool ,,
2254,48901,6965,University Academy-Lower ,38.951881,-94.582174
2255,48901,3925,University Academy-Middle ,38.951881,-94.582174
2256,48901,1915,University Academy-Upper ,38.951881,-94.582174
2257,96112,4060,Barbara Jordan Elem. ,38.68028172463768,-90.34801269565217
2258,96112,2000,Brittany Woods ,38.66823573469388,-90.34594265306123
2259,96112,4100,Flynn Park Elem. ,38.65369828370199,-90.32151247330705
2260,96112,4140,Jackson Park Elem. ,38.664109,-90.32858
2261,96112,7500,Julia Goldstein Early Child. ,38.65800779169548,-90.30858656274081
2262,96112,4200,Pershing Elem. ,38.665285,-90.309518
2263,96112,1050,University City Sr. High ,38.663667000000004,-90.32957600705848
2264,96113,4020,Valley Park Elem. ,38.5519942,-90.4953328
2265,96113,3000,Valley Park Middle ,38.5519942,-90.4953328
2266,96113,1050,Valley Park Sr. High ,38.5519942,-90.4953328
2267,110031,4040,Caledonia Elem. ,,
2268,110031,1050,Valley High ,,
2269,18050,4020,Van Buren Elem. ,37.00065345200729,-91.01188171389538
2270,18050,1050,Van Buren High ,,
2271,4109,4020,Van-Far Elem. ,,
2272,4109,1050,Van-Far Jr./Sr. High ,,
2273,55111,4020,Verona Elem. ,36.960482,-93.793262
2274,55111,1050,Verona High ,36.960482,-93.793262
2275,39136,4020,Walnut Grove Elem. ,,
2276,39136,1050,Walnut Grove High ,,
2277,109003,2050,Black Hawk Middle ,38.809076000000005,-91.13865799410956
2278,109003,4020,Daniel Boone Elem. ,38.8078488,-91.13842094301543
2279,109003,7500,Early Learning Center ,,
2280,109003,4040,Rebecca Boone Elem. ,38.5993465,-90.3937611
2281,109003,1050,Warrenton High ,38.80236876279817,-91.13199740188584
2282,109003,4060,Warrior Ridge Elem. ,38.7946468,-91.1404628296313
2283,51159,1020,Gateway Educational Center ,38.76554335,-93.74565540200129
2284,51159,4070,Maple Grove Elementary ,38.750272100000004,-93.71827907571124
2285,51159,4050,Martin Warren Elem. ,38.7631297755102,-93.73569755102041
2286,51159,4030,Ridge View Elem. ,38.760671900000006,-93.70931908729858
2287,51159,4060,Sterling Elem. ,38.764256575972226,-93.7251441293334
2288,51159,1100,Warrensburg Area Career Center ,38.76144945,-93.70699437905871
2289,51159,1050,Warrensburg High ,38.740762849999996,-93.70970879269115
2290,51159,3000,Warrensburg Middle ,38.76379935,-93.72116173932574
2291,8107,3000,John Boise Middle ,38.22188285,-93.3348366197897
2292,8107,4020,North Elem. ,,
2293,8107,4040,South Elem. ,,
2294,8107,1050,Warsaw High ,38.22188285,-93.3348366197897
2295,36139,4020,Augusta Elem. ,38.574475,-90.8815452
2296,36139,4040,Campbellton Elem. ,,
2297,36139,4060,Clearview Elem. ,,
2298,36139,7500,Early Learning Center ,38.5564853,-91.0415116
2299,36139,1100,Four Rivers Career Center ,38.54767475,-91.02090975306356
2300,36139,4100,Labadie Elem. ,38.527070949999995,-90.8545893416962
2301,36139,4120,Marthasville Elem. ,38.62705215,-91.05080997129033
2302,36139,4140,South Point Elem. ,38.541824000000005,-90.97935597256023
2303,36139,1050,Washington High ,38.5476944,-91.00900611747602
2304,36139,3000,Washington Middle ,,
2305,36139,4160,Washington West Elem. ,38.55579405,-91.0410004317904
2306,85046,3010,6th Grade Center ,37.81875790816326,-92.21235955102041
2307,85046,4050,Freedom Elem. ,37.8120945,-92.13509637754296
2308,85046,4060,Partridge Elem. ,,
2309,85046,4120,Thayer Elem. ,,
2310,85046,1100,Waynesville Career Center ,,
2311,85046,4040,Waynesville East Elem. ,,
2312,85046,3000,Waynesville Middle ,37.8169051,-92.21556432338336
2313,85046,1050,Waynesville Sr. High ,,
2314,85046,7500,Williams Early Childhood Center ,,
2315,85046,4130,Wood Elem. ,,
2316,43003,4040,Weaubleau Elem. ,37.893471,-93.543165
2317,43003,1050,Weaubleau High ,37.893471,-93.543165
2318,49144,5010,Bess Truman Primary Center ,,
2319,49144,5020,Carterville Elem. ,,
2320,49144,4020,Eugene Field Elem. ,37.150086095238095,-94.46970942857143
2321,49144,5000,Harry S. Truman Elem. ,,
2322,49144,7500,Heritage Preschool ,37.15459290909091,-94.46375572727274
2323,49144,4040,Madge T. James Kind. Center ,37.15256058232932,-94.4673629317269
2324,49144,4060,Mark Twain Elem. ,37.15255860227273,-94.48101190909091
2325,49144,1050,Webb City High ,37.1517817755102,-94.47423967346938
2326,49144,2050,Webb City Jr. High ,,
2327,49144,3000,Webb City Middle ,37.15258340963855,-94.46806585542168
2328,49144,4080,Webster Primary Center ,,
2329,96114,4020,Avery Elem. ,38.6118349,-90.3443653
2330,96114,4040,Bristol Elem. ,38.592287,-90.360978
2331,96114,4060,Clark Elem. ,38.576155,-90.36894
2332,96114,4160,Dr Henry Givens Jr. Elem. ,38.604525152875226,-90.36421821309396
2333,96114,4100,Edgar Road Elem. ,38.57193685,-90.34841279270287
2334,96114,3000,Hixson Middle ,38.57952412168719,-90.3593134438033
2335,96114,4120,Hudson Elem. ,38.608899860601696,-90.37550314244177
2336,96114,4050,Walter Ambrose Family Center ,38.59215624256085,-90.36168814236964
2337,96114,1050,Webster Groves High ,38.589359,-90.348822
2338,54043,4020,Wellington-Napoleon Elem. ,,
2339,54043,1050,Wellington-Napoleon High ,,
2340,70092,4040,Wellsville-Middletown Elem. ,39.082805,-91.566881
2341,70092,1050,Wellsville-Middletown Hs ,39.082805,-91.566881
2342,92089,4050,Boone Trail Elem. ,38.7685033,-90.8469765
2343,92089,4060,Crossroads Elem. ,,
2344,92089,4110,Discovery Ridge Elementary ,38.7486704,-90.7841876
